transaction_id,account_id,transaction_amount,transaction_frequency,merchant_category,location,time_pattern,is_night_transaction,is_weekend,account_age_days,avg_monthly_income,debt_to_income,interest_rate,credit_utilization,failed_login_attempts,device_risk_score,is_risk
TXN_12222,ACC_186,289.75,4,Utilities,Online_Unverified,12,0,0,2672,4946.61,0.49,13.84,0.48,0,0.4,0
TXN_12223,ACC_860,411.28,7,Grocery,Domestic,6,0,0,3387,3836.17,0.29,7.42,0.14,0,0.29,0
TXN_12224,ACC_586,118.36,2,Utilities,Domestic,17,0,1,1615,9115.93,0.42,13.03,0.12,0,0.37,0
TXN_12225,ACC_946,413.75,7,Grocery,Domestic,20,0,1,3277,6933.44,0.33,13.57,0.48,0,0.37,0
TXN_12226,ACC_432,286.22,4,Luxury_Goods,Domestic,4,1,1,970,3666.35,0.36,8.15,0.2,0,0.32,0
TXN_12227,ACC_112,16.11,2,Grocery,Online_Unverified,22,0,0,2959,4743.76,0.44,16.0,0.16,0,0.09,0
TXN_12228,ACC_551,72.19,6,Utilities,Domestic,2,1,0,1172,4530.11,0.19,5.29,0.24,2,0.01,0
TXN_12229,ACC_786,24.68,4,Travel,Domestic,13,0,1,3630,6050.64,0.28,15.45,0.19,0,0.24,0
TXN_12230,ACC_167,97.68,2,Utilities,International_LowRisk,14,0,0,2840,8650.04,0.18,5.12,0.48,0,0.17,0
TXN_12231,ACC_919,141.66,3,Luxury_Goods,Domestic,20,0,0,2087,9388.69,0.47,10.26,0.5,0,0.2,0
TXN_12232,ACC_361,14485.94,21,Wire_Transfer,International_LowRisk,19,0,0,2191,3155.19,0.55,13.66,0.95,5,0.92,1
TXN_12233,ACC_626,1579.85,17,Luxury_Goods,International_HighRisk,22,0,0,2001,5356.14,0.46,8.38,0.96,3,0.68,1
TXN_12234,ACC_692,1355.1,22,Luxury_Goods,International_HighRisk,3,1,1,593,8130.65,0.71,4.2,0.76,6,0.83,1
TXN_12235,ACC_359,22.98,7,Utilities,Domestic,2,1,0,746,5904.1,0.44,11.18,0.31,0,0.05,0
TXN_12236,ACC_308,5619.07,24,Crypto_Exchange,International_LowRisk,18,0,0,1005,7406.44,0.66,5.69,0.78,2,0.71,1
TXN_12237,ACC_681,18.16,8,Luxury_Goods,Domestic,3,1,0,3376,5394.15,0.18,4.97,0.41,0,0.07,0
TXN_12238,ACC_680,40.54,4,Grocery,Domestic,16,0,0,526,4383.71,0.38,8.81,0.11,0,0.37,0
TXN_12239,ACC_219,149.01,7,Grocery,Domestic,0,1,1,1584,9146.68,0.45,9.08,0.21,0,0.24,0
TXN_12240,ACC_130,516.48,8,Utilities,International_LowRisk,21,0,0,528,6433.86,0.33,9.92,0.58,0,0.31,1
TXN_12241,ACC_185,5429.23,17,Crypto_Exchange,Domestic,12,0,0,2997,5305.44,0.58,10.82,0.97,1,0.94,1
TXN_12242,ACC_340,1193.93,28,Wire_Transfer,Domestic,10,0,0,2445,7733.16,0.51,11.91,0.96,1,0.74,1
TXN_12243,ACC_622,122.86,3,Luxury_Goods,International_LowRisk,8,0,0,1297,7544.04,0.35,16.15,0.26,0,0.06,0
TXN_12244,ACC_702,44.01,4,Grocery,International_LowRisk,3,1,1,99,5413.6,0.41,7.52,0.33,0,0.08,0
TXN_12245,ACC_869,17.41,5,Utilities,Domestic,11,0,0,3070,7380.99,0.29,12.68,0.58,1,0.22,0
TXN_12246,ACC_548,4945.04,21,Crypto_Exchange,Domestic,22,0,1,1627,6349.95,0.73,15.19,0.97,6,0.82,1
TXN_12247,ACC_532,159.23,6,Grocery,Domestic,20,0,0,384,5097.5,0.26,11.03,0.25,0,0.3,0
TXN_12248,ACC_820,1503.87,8,Crypto_Exchange,Online_Unverified,7,0,0,2248,8452.28,0.78,11.53,0.69,4,0.92,1
TXN_12249,ACC_431,39.83,8,Grocery,International_LowRisk,18,0,1,2549,5424.11,0.26,16.32,0.24,0,0.22,1
TXN_12250,ACC_891,18.85,5,Electronics,Domestic,13,0,0,1577,6134.2,0.38,8.45,0.29,0,0.27,0
TXN_12251,ACC_681,149.41,1,Electronics,Domestic,12,0,0,2241,3945.26,0.19,4.36,0.45,0,0.29,0
TXN_12252,ACC_668,79.3,8,Utilities,International_LowRisk,3,1,0,327,8321.81,0.4,7.86,0.33,0,0.18,0
TXN_12253,ACC_479,1825.61,10,Crypto_Exchange,Domestic,11,0,0,1891,9150.01,0.68,10.72,0.88,5,0.62,1
TXN_12254,ACC_486,91.01,2,Grocery,Domestic,4,1,1,3639,4555.33,0.38,7.61,0.42,0,0.21,0
TXN_12255,ACC_467,33.2,3,Utilities,Online_Unverified,16,0,0,1269,4128.37,0.46,13.46,0.42,0,0.07,0
TXN_12256,ACC_666,6753.48,12,Wire_Transfer,International_LowRisk,18,0,0,3241,5850.52,0.79,4.19,0.85,1,0.94,1
TXN_12257,ACC_572,28.61,8,Utilities,Domestic,3,1,0,399,1500.0,0.17,7.88,0.46,0,0.05,0
TXN_12258,ACC_241,260.2,2,Utilities,Domestic,5,1,0,3295,5600.7,0.42,4.38,0.28,0,0.08,0
TXN_12259,ACC_664,149.12,3,Grocery,Domestic,22,0,0,755,8150.83,0.46,4.97,0.57,0,0.33,0
TXN_12260,ACC_717,1543.81,9,Gambling,Domestic,18,0,1,3641,3047.57,0.8,8.34,0.75,6,0.64,0
TXN_12261,ACC_370,114.04,6,Luxury_Goods,Domestic,4,1,1,1557,8313.67,0.49,9.25,0.33,0,0.18,0
TXN_12262,ACC_955,22.57,3,Grocery,Domestic,16,0,1,3592,3596.33,0.18,4.87,0.51,0,0.2,0
TXN_12263,ACC_950,35.02,7,Grocery,Domestic,23,1,1,2914,8491.05,0.35,13.58,0.46,0,0.31,0
TXN_12264,ACC_519,215.52,3,Grocery,Domestic,5,1,1,3571,6337.09,0.31,14.81,0.42,0,0.33,0
TXN_12265,ACC_281,327.45,5,Utilities,Online_Unverified,19,0,0,394,7783.76,0.49,8.86,0.13,0,0.02,0
TXN_12266,ACC_767,943.84,16,Gambling,International_HighRisk,5,1,1,1883,5733.81,0.55,10.11,0.7,6,0.63,1
TXN_12267,ACC_346,160.08,6,Grocery,Online_Unverified,2,1,0,299,11929.63,0.33,10.47,0.32,0,0.39,0
TXN_12268,ACC_459,530.85,26,Gambling,International_LowRisk,1,1,1,34,9503.76,0.49,12.81,0.68,3,0.6,1
TXN_12269,ACC_725,42.52,2,Grocery,Domestic,3,1,0,1780,6311.45,0.49,10.37,0.56,0,0.36,0
TXN_12270,ACC_144,38.15,3,Luxury_Goods,Domestic,14,0,1,164,6862.92,0.45,9.42,0.54,0,0.32,0
TXN_12271,ACC_929,185.59,8,Utilities,Domestic,0,1,1,2899,9094.6,0.41,14.21,0.12,0,0.05,0
TXN_12272,ACC_769,312.22,6,Grocery,Domestic,9,0,0,959,6341.25,0.2,5.02,0.57,0,0.13,0
TXN_12273,ACC_244,82.79,4,Luxury_Goods,Domestic,13,0,0,1718,4781.08,0.44,15.86,0.34,1,0.33,0
TXN_12274,ACC_709,22.52,2,Grocery,Online_Unverified,3,1,0,3278,7858.75,0.33,9.28,0.25,2,0.36,0
TXN_12275,ACC_244,37.63,2,Travel,Domestic,9,0,0,3186,6404.03,0.22,13.97,0.2,0,0.15,0
TXN_12276,ACC_172,115.99,7,Grocery,Domestic,4,1,0,780,3765.35,0.39,12.35,0.42,0,0.36,0
TXN_12277,ACC_403,2588.99,16,Grocery,International_HighRisk,23,1,0,3159,5063.03,0.79,13.6,0.67,5,0.87,1
TXN_12278,ACC_943,544.53,9,Grocery,International_HighRisk,4,1,0,3560,8066.93,0.76,13.45,0.67,4,0.68,0
TXN_12279,ACC_658,216.61,4,Utilities,International_LowRisk,14,0,1,1059,7352.31,0.4,5.05,0.35,2,0.01,0
TXN_12280,ACC_654,39.01,4,Utilities,Domestic,5,1,0,3297,4539.22,0.2,6.32,0.43,0,0.2,0
TXN_12281,ACC_970,42.45,6,Grocery,Online_Unverified,17,0,1,3373,4929.36,0.29,13.7,0.21,0,0.1,0
TXN_12282,ACC_383,167.44,6,Luxury_Goods,Domestic,14,0,0,1656,10397.93,0.46,5.0,0.12,0,0.06,0
TXN_12283,ACC_678,1061.98,18,Grocery,International_HighRisk,19,0,1,468,2957.15,0.68,7.71,0.86,3,0.61,1
TXN_12284,ACC_143,34.84,2,Utilities,International_LowRisk,23,1,1,438,4040.23,0.19,7.01,0.17,1,0.06,0
TXN_12285,ACC_202,58.95,1,Utilities,Domestic,12,0,1,3329,5054.33,0.5,8.06,0.39,0,0.39,0
TXN_12286,ACC_555,39.24,1,Electronics,Domestic,22,0,1,2573,2148.9,0.5,4.56,0.57,0,0.07,0
TXN_12287,ACC_339,34.55,2,Grocery,Online_Unverified,8,0,0,32,6248.36,0.28,7.4,0.19,0,0.18,0
TXN_12288,ACC_782,67.05,6,Grocery,Domestic,10,0,0,273,4353.82,0.49,8.11,0.31,1,0.05,1
TXN_12289,ACC_980,7818.3,11,Utilities,International_HighRisk,1,1,1,908,8313.57,0.77,4.95,0.96,3,0.93,1
TXN_12290,ACC_983,89.57,5,Luxury_Goods,Domestic,11,0,0,2559,7311.7,0.49,13.75,0.48,0,0.4,0
TXN_12291,ACC_548,264.42,8,Grocery,Online_Unverified,15,0,1,3489,7419.27,0.33,7.81,0.48,0,0.29,0
TXN_12292,ACC_709,19.35,6,Electronics,Online_Unverified,22,0,0,974,8327.21,0.25,5.86,0.39,0,0.37,0
TXN_12293,ACC_949,227.3,4,Grocery,Domestic,12,0,0,3195,3650.06,0.38,4.11,0.51,2,0.34,0
TXN_12294,ACC_308,230.21,3,Electronics,Domestic,0,1,1,3627,4551.09,0.33,10.58,0.42,1,0.04,0
TXN_12295,ACC_146,328.6,5,Utilities,International_LowRisk,9,0,1,414,6343.34,0.17,4.79,0.49,0,0.02,0
TXN_12296,ACC_769,201.79,6,Grocery,International_LowRisk,5,1,0,3102,5469.06,0.16,11.66,0.11,0,0.22,0
TXN_12297,ACC_482,211.86,2,Electronics,Domestic,1,1,0,1699,3817.48,0.43,11.66,0.38,0,0.18,0
TXN_12298,ACC_683,3963.65,21,Gambling,Domestic,0,1,0,270,7577.01,0.84,6.47,0.85,5,0.89,1
TXN_12299,ACC_175,377.13,4,Utilities,International_LowRisk,15,0,1,2081,9159.07,0.18,12.84,0.44,2,0.22,0
TXN_12300,ACC_796,643.39,26,Grocery,International_HighRisk,6,0,0,1286,5321.15,0.85,15.22,0.68,3,0.81,1
TXN_12301,ACC_694,17.56,7,Electronics,Online_Unverified,7,0,1,1574,5593.48,0.27,12.19,0.56,0,0.34,0
TXN_12302,ACC_966,64.92,6,Grocery,Domestic,6,0,1,328,9936.88,0.2,14.39,0.31,0,0.14,0
TXN_12303,ACC_488,66.45,2,Grocery,Domestic,12,0,1,1073,7669.91,0.32,15.08,0.55,0,0.17,0
TXN_12304,ACC_162,37.28,3,Electronics,International_LowRisk,18,0,0,936,6613.41,0.28,8.64,0.59,0,0.19,0
TXN_12305,ACC_976,41.03,7,Grocery,Domestic,1,1,0,220,7710.27,0.42,11.31,0.47,0,0.05,0
TXN_12306,ACC_105,44.03,5,Electronics,Online_Unverified,17,0,0,650,5939.43,0.18,14.78,0.6,0,0.36,0
TXN_12307,ACC_219,74.42,1,Grocery,Domestic,7,0,0,2808,4831.32,0.49,5.01,0.56,0,0.21,0
TXN_12308,ACC_567,3387.76,25,Grocery,International_HighRisk,18,0,0,1354,5117.89,0.48,9.07,0.79,4,0.61,1
TXN_12309,ACC_977,19.89,7,Electronics,Domestic,5,1,0,1648,7260.13,0.26,6.74,0.2,0,0.34,0
TXN_12310,ACC_963,23.95,3,Grocery,International_LowRisk,5,1,0,1478,7642.21,0.42,9.57,0.3,0,0.29,0
TXN_12311,ACC_179,65.96,3,Grocery,Online_Unverified,0,1,0,1852,6568.79,0.47,4.41,0.47,0,0.19,0
TXN_12312,ACC_920,90.83,1,Grocery,Domestic,22,0,0,1797,5215.54,0.48,11.88,0.28,0,0.36,0
TXN_12313,ACC_272,341.45,2,Grocery,International_LowRisk,23,1,0,2178,4193.03,0.23,10.19,0.15,0,0.31,0
TXN_12314,ACC_634,91.5,2,Electronics,Domestic,0,1,0,3195,5759.93,0.42,15.77,0.32,0,0.38,0
TXN_12315,ACC_547,266.46,6,Grocery,Domestic,17,0,0,1929,3140.99,0.27,14.33,0.35,0,0.09,0
TXN_12316,ACC_581,87.21,1,Grocery,International_LowRisk,12,0,0,3103,4083.39,0.17,10.1,0.59,0,0.21,0
TXN_12317,ACC_447,5706.23,14,Gambling,Domestic,22,0,0,2272,5722.99,0.55,8.11,0.85,1,0.66,1
TXN_12318,ACC_484,124.41,3,Electronics,Domestic,18,0,0,1160,8151.11,0.3,8.42,0.24,0,0.08,0
TXN_12319,ACC_418,3104.64,31,Wire_Transfer,International_LowRisk,16,0,1,695,5016.31,0.71,13.51,0.84,4,0.83,1
TXN_12320,ACC_101,243.28,3,Grocery,Domestic,19,0,0,3465,5736.46,0.32,10.67,0.3,0,0.11,0
TXN_12321,ACC_238,144.28,5,Electronics,Domestic,8,0,1,1171,9073.89,0.17,9.64,0.46,0,0.03,0
TXN_12322,ACC_848,34.37,2,Grocery,International_LowRisk,16,0,0,1504,6250.9,0.42,9.14,0.54,0,0.39,0
TXN_12323,ACC_827,39.38,1,Grocery,Domestic,4,1,0,2627,3942.53,0.45,16.32,0.37,0,0.38,0
TXN_12324,ACC_151,103.54,3,Grocery,International_LowRisk,4,1,1,1827,4048.22,0.32,4.53,0.21,0,0.06,0
TXN_12325,ACC_970,2673.11,30,Gambling,International_LowRisk,3,1,1,199,4872.37,0.59,13.17,0.91,2,0.76,1
TXN_12326,ACC_895,645.03,1,Luxury_Goods,Domestic,13,0,0,1651,6860.94,0.32,14.44,0.38,0,0.33,0
TXN_12327,ACC_798,344.82,4,Travel,Domestic,22,0,0,1832,5549.03,0.5,5.11,0.3,1,0.4,0
TXN_12328,ACC_464,53.05,3,Utilities,Domestic,19,0,0,2830,5172.33,0.42,11.89,0.53,0,0.31,0
TXN_12329,ACC_265,101.58,2,Travel,Domestic,21,0,0,1578,8870.01,0.44,10.7,0.3,0,0.29,0
TXN_12330,ACC_141,8076.86,14,Wire_Transfer,Domestic,23,1,0,3246,8623.02,0.76,10.16,0.78,1,0.7,1
TXN_12331,ACC_129,8200.54,16,Grocery,International_HighRisk,23,1,0,2569,9132.69,0.81,8.16,0.77,1,0.74,1
TXN_12332,ACC_496,53.87,4,Utilities,Domestic,2,1,0,1749,1500.0,0.46,13.74,0.16,1,0.27,0
TXN_12333,ACC_613,40.4,7,Grocery,Domestic,11,0,0,1640,5239.54,0.21,12.74,0.4,0,0.28,0
TXN_12334,ACC_871,4063.39,12,Wire_Transfer,Domestic,7,0,0,2366,3359.05,0.75,11.72,0.9,1,0.81,1
TXN_12335,ACC_624,5912.46,17,Crypto_Exchange,Domestic,1,1,0,1260,6872.19,0.7,6.73,0.94,3,0.73,1
TXN_12336,ACC_771,108.81,5,Grocery,Online_Unverified,12,0,0,802,9092.51,0.32,14.45,0.45,0,0.15,0
TXN_12337,ACC_681,151.01,3,Utilities,Domestic,20,0,0,560,7360.29,0.49,8.13,0.21,0,0.28,0
TXN_12338,ACC_494,3184.77,12,Grocery,International_HighRisk,3,1,1,916,7517.07,0.51,10.91,0.83,3,0.65,1
TXN_12339,ACC_904,140.54,6,Utilities,Domestic,23,1,0,649,6869.54,0.46,6.13,0.35,0,0.16,0
TXN_12340,ACC_627,630.9,23,Wire_Transfer,International_LowRisk,1,1,0,2844,6004.17,0.61,14.91,0.9,5,0.67,1
TXN_12341,ACC_732,104.26,4,Grocery,International_LowRisk,13,0,1,3391,5425.27,0.19,8.32,0.46,0,0.02,0
TXN_12342,ACC_773,186.89,6,Electronics,International_LowRisk,8,0,1,578,7437.05,0.44,6.38,0.29,0,0.38,0
TXN_12343,ACC_388,6260.99,29,Gambling,Online_Unverified,5,1,0,1523,5884.85,0.57,6.55,0.71,1,0.86,1
TXN_12344,ACC_644,138.94,1,Grocery,Domestic,6,0,0,1016,4564.5,0.34,11.17,0.11,0,0.4,0
TXN_12345,ACC_823,9095.44,8,Crypto_Exchange,International_HighRisk,16,0,0,2974,5319.57,0.64,10.88,0.83,3,0.8,1
TXN_12346,ACC_373,59.06,5,Utilities,Domestic,23,1,0,3290,6259.01,0.48,15.18,0.17,0,0.22,0
TXN_12347,ACC_700,40.29,6,Luxury_Goods,International_LowRisk,8,0,0,1506,3937.02,0.18,15.44,0.41,1,0.14,0
TXN_12348,ACC_547,244.68,7,Utilities,Domestic,8,0,0,290,5002.38,0.48,15.66,0.36,2,0.24,0
TXN_12349,ACC_387,433.14,1,Grocery,Domestic,9,0,0,3465,5765.77,0.39,4.77,0.18,0,0.06,0
TXN_12350,ACC_413,8164.91,27,Utilities,International_HighRisk,5,1,0,1353,6563.18,0.81,11.42,0.77,2,0.94,1
TXN_12351,ACC_905,6237.94,22,Gambling,Domestic,12,0,0,492,10854.64,0.62,5.32,0.69,2,0.77,1
TXN_12352,ACC_973,17146.73,19,Gambling,Domestic,8,0,1,2440,2850.04,0.66,10.72,0.72,6,0.7,1
TXN_12353,ACC_221,84.54,5,Grocery,Domestic,9,0,1,2420,8454.53,0.36,4.22,0.36,0,0.31,0
TXN_12354,ACC_911,2318.25,18,Wire_Transfer,Online_Unverified,3,1,0,904,6859.39,0.63,16.27,0.77,3,0.96,1
TXN_12355,ACC_835,1278.05,32,Crypto_Exchange,Domestic,13,0,1,955,9519.05,0.8,14.45,0.93,4,0.63,1
TXN_12356,ACC_206,175.99,2,Travel,International_LowRisk,0,1,1,2204,1500.0,0.32,14.74,0.11,0,0.11,0
TXN_12357,ACC_271,286.41,8,Grocery,Domestic,11,0,0,2311,9482.33,0.35,13.25,0.54,0,0.38,0
TXN_12358,ACC_260,3203.75,13,Grocery,International_HighRisk,21,0,1,2100,5898.93,0.63,8.54,0.96,4,0.63,1
TXN_12359,ACC_916,134.17,8,Utilities,Domestic,21,0,0,2066,4736.36,0.44,9.08,0.21,0,0.27,0
TXN_12360,ACC_267,5089.93,24,Wire_Transfer,Online_Unverified,21,0,1,3293,5317.57,0.83,5.76,0.92,4,0.98,1
TXN_12361,ACC_449,758.43,22,Wire_Transfer,International_HighRisk,7,0,0,570,6304.81,0.78,10.27,0.75,4,0.82,1
TXN_12362,ACC_691,47.8,8,Utilities,International_LowRisk,13,0,1,1171,3133.24,0.31,8.53,0.32,0,0.24,0
TXN_12363,ACC_761,559.76,34,Crypto_Exchange,Online_Unverified,20,0,0,3362,4291.71,0.45,8.92,0.76,2,0.8,1
TXN_12364,ACC_549,994.88,24,Gambling,Domestic,11,0,0,216,4584.14,0.7,14.05,0.88,6,0.8,1
TXN_12365,ACC_137,87.18,3,Grocery,Domestic,21,0,1,793,5356.53,0.3,9.22,0.51,0,0.21,0
TXN_12366,ACC_778,5497.91,17,Crypto_Exchange,Domestic,13,0,1,2379,10024.95,0.54,8.49,0.76,2,0.67,1
TXN_12367,ACC_808,46.42,2,Luxury_Goods,International_LowRisk,6,0,0,703,3177.59,0.43,14.44,0.5,0,0.24,0
TXN_12368,ACC_303,172.06,3,Grocery,Domestic,11,0,0,1630,9599.64,0.31,14.77,0.2,0,0.3,0
TXN_12369,ACC_838,99.15,8,Grocery,International_LowRisk,18,0,0,1438,7671.04,0.44,5.54,0.39,0,0.28,0
TXN_12370,ACC_482,155.62,4,Travel,Domestic,21,0,0,647,3157.34,0.39,9.18,0.12,0,0.3,0
TXN_12371,ACC_889,963.75,24,Crypto_Exchange,Domestic,19,0,1,2520,9367.77,0.62,13.68,0.71,5,0.76,1
TXN_12372,ACC_278,127.08,4,Grocery,Domestic,15,0,0,953,5108.64,0.39,4.43,0.57,0,0.02,0
TXN_12373,ACC_533,220.0,2,Utilities,Domestic,1,1,0,2287,8372.76,0.31,9.47,0.39,1,0.09,0
TXN_12374,ACC_146,24.4,2,Utilities,Domestic,15,0,0,3335,6114.79,0.39,9.85,0.56,0,0.38,0
TXN_12375,ACC_974,26.69,3,Grocery,Domestic,0,1,0,1480,4048.93,0.17,4.1,0.14,0,0.32,0
TXN_12376,ACC_943,81.01,3,Travel,Domestic,17,0,0,3548,6769.6,0.18,6.56,0.18,0,0.06,0
TXN_12377,ACC_912,4899.38,25,Crypto_Exchange,Domestic,22,0,0,3222,7099.59,0.65,13.24,0.8,3,0.92,1
TXN_12378,ACC_512,126.47,4,Utilities,Domestic,8,0,1,917,3188.72,0.42,8.55,0.16,2,0.16,0
TXN_12379,ACC_256,174.84,2,Grocery,Domestic,22,0,0,1226,6636.41,0.47,10.39,0.47,0,0.21,0
TXN_12380,ACC_257,52.06,3,Grocery,Online_Unverified,23,1,0,1478,8135.98,0.19,9.41,0.33,0,0.37,0
TXN_12381,ACC_486,975.58,28,Grocery,International_HighRisk,10,0,1,1625,7658.12,0.59,8.59,0.84,1,0.8,1
TXN_12382,ACC_348,5507.05,33,Crypto_Exchange,International_LowRisk,23,1,0,303,7434.18,0.5,8.31,0.72,2,0.79,1
TXN_12383,ACC_975,32.76,8,Electronics,Domestic,8,0,0,3420,2827.99,0.3,11.14,0.12,0,0.4,0
TXN_12384,ACC_597,34.5,2,Electronics,Domestic,17,0,0,1356,5617.65,0.36,12.95,0.27,0,0.32,0
TXN_12385,ACC_775,278.83,1,Grocery,International_LowRisk,5,1,0,1204,9651.44,0.29,14.97,0.4,0,0.34,0
TXN_12386,ACC_334,28.15,2,Electronics,International_LowRisk,21,0,0,1163,6537.58,0.3,8.15,0.49,0,0.16,0
TXN_12387,ACC_146,78.59,2,Utilities,Domestic,2,1,0,1783,5474.05,0.32,4.53,0.6,0,0.25,0
TXN_12388,ACC_374,113.2,7,Grocery,Domestic,21,0,0,2362,5612.96,0.39,13.26,0.2,0,0.22,0
TXN_12389,ACC_193,50.99,8,Electronics,Domestic,6,0,0,1495,5931.62,0.28,13.92,0.6,0,0.14,0
TXN_12390,ACC_161,190.85,3,Utilities,Domestic,4,1,1,678,9635.58,0.48,11.25,0.53,0,0.27,0
TXN_12391,ACC_172,47.53,2,Electronics,International_LowRisk,3,1,1,330,4263.54,0.38,10.25,0.48,0,0.17,0
TXN_12392,ACC_685,179.8,8,Grocery,International_LowRisk,19,0,0,2349,8143.84,0.21,6.74,0.14,0,0.23,0
TXN_12393,ACC_585,50.79,4,Grocery,Domestic,15,0,0,2495,6455.38,0.22,14.84,0.35,0,0.23,0
TXN_12394,ACC_289,241.66,8,Grocery,International_LowRisk,21,0,0,2878,7187.11,0.22,12.6,0.45,2,0.21,0
TXN_12395,ACC_643,53.16,4,Utilities,Domestic,17,0,0,881,8565.95,0.42,10.09,0.14,0,0.33,0
TXN_12396,ACC_801,69.74,2,Electronics,Online_Unverified,22,0,0,2610,3880.05,0.16,15.49,0.57,0,0.26,0
TXN_12397,ACC_436,127.71,6,Grocery,Domestic,16,0,0,540,6025.38,0.32,10.68,0.29,0,0.32,0
TXN_12398,ACC_262,17.45,8,Grocery,Domestic,0,1,0,1145,8555.92,0.4,11.28,0.42,0,0.07,0
TXN_12399,ACC_676,33.56,1,Electronics,International_LowRisk,9,0,0,1753,7173.81,0.32,5.05,0.28,0,0.18,0
TXN_12400,ACC_575,280.21,8,Utilities,Domestic,21,0,0,2374,7404.55,0.2,12.38,0.47,0,0.19,0
TXN_12401,ACC_560,1443.65,14,Gambling,International_HighRisk,2,1,0,1453,6110.42,0.51,5.25,0.66,4,0.77,1
TXN_12402,ACC_536,156.28,7,Electronics,Domestic,10,0,1,1319,5889.38,0.2,15.81,0.41,0,0.02,0
TXN_12403,ACC_581,339.54,7,Grocery,Domestic,12,0,0,1932,6581.05,0.16,4.54,0.41,0,0.1,0
TXN_12404,ACC_212,1967.59,30,Wire_Transfer,Domestic,11,0,1,942,8022.35,0.72,9.87,0.78,4,0.63,1
TXN_12405,ACC_428,73.09,1,Grocery,International_LowRisk,18,0,0,1462,5837.52,0.19,11.44,0.22,0,0.06,0
TXN_12406,ACC_641,65.36,4,Grocery,Domestic,6,0,0,3525,7058.48,0.31,9.0,0.42,2,0.1,0
TXN_12407,ACC_396,3645.02,32,Gambling,International_LowRisk,17,0,0,2535,5120.69,0.67,6.33,0.75,3,0.79,1
TXN_12408,ACC_502,113.66,5,Grocery,Domestic,21,0,0,3117,6393.58,0.17,9.24,0.54,2,0.35,0
TXN_12409,ACC_399,119.96,5,Luxury_Goods,Domestic,8,0,0,1650,7648.77,0.41,12.38,0.48,0,0.07,0
TXN_12410,ACC_717,284.76,5,Electronics,International_LowRisk,7,0,0,1876,5505.26,0.35,4.45,0.4,0,0.03,0
TXN_12411,ACC_688,3021.97,32,Wire_Transfer,International_HighRisk,8,0,1,3457,5516.47,0.56,14.73,0.71,6,0.84,1
TXN_12412,ACC_773,65.3,6,Electronics,Domestic,7,0,1,555,10854.59,0.47,4.36,0.59,0,0.11,0
TXN_12413,ACC_588,191.74,5,Luxury_Goods,Domestic,18,0,0,675,8083.49,0.25,12.88,0.11,0,0.05,0
TXN_12414,ACC_108,494.51,3,Travel,International_LowRisk,14,0,1,1990,5356.19,0.39,16.49,0.31,0,0.29,0
TXN_12415,ACC_590,4834.27,17,Grocery,International_HighRisk,16,0,0,2937,8074.55,0.5,15.93,0.96,6,0.9,1
TXN_12416,ACC_903,43.43,3,Utilities,Domestic,18,0,1,71,7419.15,0.24,11.51,0.44,0,0.21,0
TXN_12417,ACC_384,1542.43,12,Electronics,International_HighRisk,12,0,0,2532,5695.38,0.66,7.73,0.8,6,0.73,1
TXN_12418,ACC_328,1105.93,35,Electronics,International_HighRisk,4,1,0,466,1500.0,0.68,13.83,0.71,3,0.62,1
TXN_12419,ACC_239,37.25,7,Luxury_Goods,Domestic,14,0,0,2195,6535.66,0.26,8.08,0.47,1,0.05,0
TXN_12420,ACC_501,56.02,8,Grocery,Domestic,20,0,0,2304,6575.13,0.19,6.2,0.14,2,0.21,0
TXN_12421,ACC_925,193.85,5,Grocery,Domestic,6,0,0,2293,7270.11,0.39,6.68,0.11,0,0.21,0
TXN_12422,ACC_365,111.3,4,Electronics,Domestic,7,0,1,2285,1500.0,0.25,7.04,0.14,1,0.39,0
TXN_12423,ACC_309,49.29,3,Grocery,Domestic,13,0,1,1048,6906.96,0.47,11.96,0.51,0,0.16,0
TXN_12424,ACC_568,103.53,1,Grocery,Domestic,6,0,0,2746,3678.4,0.32,9.02,0.2,0,0.18,0
TXN_12425,ACC_693,205.5,7,Utilities,International_LowRisk,21,0,0,2242,6654.73,0.18,14.72,0.17,0,0.31,0
TXN_12426,ACC_133,22.19,3,Electronics,Online_Unverified,20,0,0,1179,8278.53,0.45,5.22,0.37,0,0.22,0
TXN_12427,ACC_696,48.0,8,Travel,Domestic,20,0,1,1201,5687.7,0.48,14.37,0.53,0,0.17,0
TXN_12428,ACC_369,282.81,1,Grocery,Domestic,6,0,0,2227,4606.03,0.47,9.8,0.41,0,0.08,0
TXN_12429,ACC_954,28.12,5,Utilities,Domestic,5,1,0,1415,5844.41,0.35,16.42,0.29,0,0.19,0
TXN_12430,ACC_869,3244.89,12,Grocery,International_HighRisk,5,1,1,657,6416.68,0.51,6.37,0.97,5,0.78,1
TXN_12431,ACC_738,213.04,7,Luxury_Goods,Domestic,0,1,1,471,6538.0,0.25,6.46,0.5,0,0.11,0
TXN_12432,ACC_998,185.18,8,Grocery,Domestic,6,0,1,3036,5457.49,0.42,6.26,0.56,0,0.26,0
TXN_12433,ACC_786,6135.8,8,Gambling,International_LowRisk,11,0,0,3535,4244.82,0.78,11.96,0.87,4,0.85,1
TXN_12434,ACC_537,57.45,6,Grocery,Domestic,19,0,0,3095,11397.17,0.23,5.0,0.41,0,0.08,0
